"s2","s1","time","z"
98.75,33.75,2000-11-03 09:55:00,0
96.25,33.75,2000-11-03 09:55:00,0
93.75,33.75,2000-11-03 09:55:00,0
91.25,33.75,2000-11-03 09:55:00,0
88.75,33.75,2000-11-03 09:55:00,0
86.25,33.75,2000-11-03 09:55:00,0
83.75,33.75,2000-11-03 09:55:00,10
81.25,33.75,2000-11-03 09:55:00,19
78.75,33.75,2000-11-03 09:55:00,31
76.25,33.75,2000-11-03 09:55:00,25
73.75,33.75,2000-11-03 09:55:00,14
71.25,33.75,2000-11-03 09:55:00,2
68.75,33.75,2000-11-03 09:55:00,1
66.25,33.75,2000-11-03 09:55:00,2
63.75,33.75,2000-11-03 09:55:00,0
61.25,33.75,2000-11-03 09:55:00,-1
58.75,33.75,2000-11-03 09:55:00,1
56.25,33.75,2000-11-03 09:55:00,-5
53.75,33.75,2000-11-03 09:55:00,9
51.25,33.75,2000-11-03 09:55:00,13
48.75,33.75,2000-11-03 09:55:00,27
46.25,33.75,2000-11-03 09:55:00,25
43.75,33.75,2000-11-03 09:55:00,30
41.25,33.75,2000-11-03 09:55:00,34
38.75,33.75,2000-11-03 09:55:00,30
36.25,33.75,2000-11-03 09:55:00,31
33.75,33.75,2000-11-03 09:55:00,33
31.25,33.75,2000-11-03 09:55:00,47
28.75,33.75,2000-11-03 09:55:00,41
26.25,33.75,2000-11-03 09:55:00,25
23.75,33.75,2000-11-03 09:55:00,1
21.25,33.75,2000-11-03 09:55:00,0
18.75,33.75,2000-11-03 09:55:00,-8
16.25,33.75,2000-11-03 09:55:00,0
13.75,33.75,2000-11-03 09:55:00,0
11.25,33.75,2000-11-03 09:55:00,0
8.75,33.75,2000-11-03 09:55:00,-5
6.25,33.75,2000-11-03 09:55:00,0
3.75,33.75,2000-11-03 09:55:00,0
1.25,33.75,2000-11-03 09:55:00,-9
98.75,36.25,2000-11-03 09:55:00,0
96.25,36.25,2000-11-03 09:55:00,0
93.75,36.25,2000-11-03 09:55:00,0
91.25,36.25,2000-11-03 09:55:00,2
88.75,36.25,2000-11-03 09:55:00,12
86.25,36.25,2000-11-03 09:55:00,20
83.75,36.25,2000-11-03 09:55:00,21
81.25,36.25,2000-11-03 09:55:00,24
78.75,36.25,2000-11-03 09:55:00,26
76.25,36.25,2000-11-03 09:55:00,20
73.75,36.25,2000-11-03 09:55:00,11
71.25,36.25,2000-11-03 09:55:00,-1
68.75,36.25,2000-11-03 09:55:00,7
66.25,36.25,2000-11-03 09:55:00,1
63.75,36.25,2000-11-03 09:55:00,2
61.25,36.25,2000-11-03 09:55:00,0
58.75,36.25,2000-11-03 09:55:00,1
56.25,36.25,2000-11-03 09:55:00,0
53.75,36.25,2000-11-03 09:55:00,1
51.25,36.25,2000-11-03 09:55:00,11
48.75,36.25,2000-11-03 09:55:00,22
46.25,36.25,2000-11-03 09:55:00,21
43.75,36.25,2000-11-03 09:55:00,20
41.25,36.25,2000-11-03 09:55:00,27
38.75,36.25,2000-11-03 09:55:00,24
36.25,36.25,2000-11-03 09:55:00,20
33.75,36.25,2000-11-03 09:55:00,26
31.25,36.25,2000-11-03 09:55:00,24
28.75,36.25,2000-11-03 09:55:00,0
26.25,36.25,2000-11-03 09:55:00,11
23.75,36.25,2000-11-03 09:55:00,0
21.25,36.25,2000-11-03 09:55:00,-2
18.75,36.25,2000-11-03 09:55:00,1
16.25,36.25,2000-11-03 09:55:00,0
13.75,36.25,2000-11-03 09:55:00,-4
11.25,36.25,2000-11-03 09:55:00,-4
8.75,36.25,2000-11-03 09:55:00,-4
6.25,36.25,2000-11-03 09:55:00,-5
3.75,36.25,2000-11-03 09:55:00,-5
1.25,36.25,2000-11-03 09:55:00,0
98.75,38.75,2000-11-03 09:55:00,0
96.25,38.75,2000-11-03 09:55:00,0
93.75,38.75,2000-11-03 09:55:00,0
91.25,38.75,2000-11-03 09:55:00,1
88.75,38.75,2000-11-03 09:55:00,12
86.25,38.75,2000-11-03 09:55:00,20
83.75,38.75,2000-11-03 09:55:00,27
81.25,38.75,2000-11-03 09:55:00,29
78.75,38.75,2000-11-03 09:55:00,28
76.25,38.75,2000-11-03 09:55:00,25
73.75,38.75,2000-11-03 09:55:00,5
71.25,38.75,2000-11-03 09:55:00,0
68.75,38.75,2000-11-03 09:55:00,1
66.25,38.75,2000-11-03 09:55:00,11
63.75,38.75,2000-11-03 09:55:00,16
61.25,38.75,2000-11-03 09:55:00,1
58.75,38.75,2000-11-03 09:55:00,-2
56.25,38.75,2000-11-03 09:55:00,1
53.75,38.75,2000-11-03 09:55:00,1
51.25,38.75,2000-11-03 09:55:00,0
48.75,38.75,2000-11-03 09:55:00,14
46.25,38.75,2000-11-03 09:55:00,16
43.75,38.75,2000-11-03 09:55:00,15
41.25,38.75,2000-11-03 09:55:00,20
38.75,38.75,2000-11-03 09:55:00,26
36.25,38.75,2000-11-03 09:55:00,21
33.75,38.75,2000-11-03 09:55:00,14
31.25,38.75,2000-11-03 09:55:00,3
28.75,38.75,2000-11-03 09:55:00,15
26.25,38.75,2000-11-03 09:55:00,0
23.75,38.75,2000-11-03 09:55:00,0
21.25,38.75,2000-11-03 09:55:00,0
18.75,38.75,2000-11-03 09:55:00,0
16.25,38.75,2000-11-03 09:55:00,0
13.75,38.75,2000-11-03 09:55:00,-5
11.25,38.75,2000-11-03 09:55:00,-5
8.75,38.75,2000-11-03 09:55:00,-3
6.25,38.75,2000-11-03 09:55:00,0
3.75,38.75,2000-11-03 09:55:00,-10
1.25,38.75,2000-11-03 09:55:00,9
98.75,41.25,2000-11-03 09:55:00,0
96.25,41.25,2000-11-03 09:55:00,0
93.75,41.25,2000-11-03 09:55:00,0
91.25,41.25,2000-11-03 09:55:00,7
88.75,41.25,2000-11-03 09:55:00,17
86.25,41.25,2000-11-03 09:55:00,25
83.75,41.25,2000-11-03 09:55:00,29
81.25,41.25,2000-11-03 09:55:00,27
78.75,41.25,2000-11-03 09:55:00,25
76.25,41.25,2000-11-03 09:55:00,23
73.75,41.25,2000-11-03 09:55:00,7
71.25,41.25,2000-11-03 09:55:00,14
68.75,41.25,2000-11-03 09:55:00,13
66.25,41.25,2000-11-03 09:55:00,4
63.75,41.25,2000-11-03 09:55:00,3
61.25,41.25,2000-11-03 09:55:00,2
58.75,41.25,2000-11-03 09:55:00,0
56.25,41.25,2000-11-03 09:55:00,0
53.75,41.25,2000-11-03 09:55:00,-3
51.25,41.25,2000-11-03 09:55:00,-3
48.75,41.25,2000-11-03 09:55:00,9
46.25,41.25,2000-11-03 09:55:00,16
43.75,41.25,2000-11-03 09:55:00,9
41.25,41.25,2000-11-03 09:55:00,12
38.75,41.25,2000-11-03 09:55:00,19
36.25,41.25,2000-11-03 09:55:00,4
33.75,41.25,2000-11-03 09:55:00,-2
31.25,41.25,2000-11-03 09:55:00,2
28.75,41.25,2000-11-03 09:55:00,-2
26.25,41.25,2000-11-03 09:55:00,2
23.75,41.25,2000-11-03 09:55:00,0
21.25,41.25,2000-11-03 09:55:00,-12
18.75,41.25,2000-11-03 09:55:00,-11
16.25,41.25,2000-11-03 09:55:00,0
13.75,41.25,2000-11-03 09:55:00,0
11.25,41.25,2000-11-03 09:55:00,-6
8.75,41.25,2000-11-03 09:55:00,-4
6.25,41.25,2000-11-03 09:55:00,0
3.75,41.25,2000-11-03 09:55:00,-2
1.25,41.25,2000-11-03 09:55:00,6
98.75,43.75,2000-11-03 09:55:00,0
96.25,43.75,2000-11-03 09:55:00,0
93.75,43.75,2000-11-03 09:55:00,7
91.25,43.75,2000-11-03 09:55:00,21
88.75,43.75,2000-11-03 09:55:00,27
86.25,43.75,2000-11-03 09:55:00,26
83.75,43.75,2000-11-03 09:55:00,24
81.25,43.75,2000-11-03 09:55:00,36
78.75,43.75,2000-11-03 09:55:00,35
76.25,43.75,2000-11-03 09:55:00,37
73.75,43.75,2000-11-03 09:55:00,24
71.25,43.75,2000-11-03 09:55:00,20
68.75,43.75,2000-11-03 09:55:00,9
66.25,43.75,2000-11-03 09:55:00,3
63.75,43.75,2000-11-03 09:55:00,5
61.25,43.75,2000-11-03 09:55:00,0
58.75,43.75,2000-11-03 09:55:00,-2
56.25,43.75,2000-11-03 09:55:00,-1
53.75,43.75,2000-11-03 09:55:00,0
51.25,43.75,2000-11-03 09:55:00,-1
48.75,43.75,2000-11-03 09:55:00,0
46.25,43.75,2000-11-03 09:55:00,12
43.75,43.75,2000-11-03 09:55:00,1
41.25,43.75,2000-11-03 09:55:00,1
38.75,43.75,2000-11-03 09:55:00,2
36.25,43.75,2000-11-03 09:55:00,5
33.75,43.75,2000-11-03 09:55:00,0
31.25,43.75,2000-11-03 09:55:00,-3
28.75,43.75,2000-11-03 09:55:00,-5
26.25,43.75,2000-11-03 09:55:00,-3
23.75,43.75,2000-11-03 09:55:00,-14
21.25,43.75,2000-11-03 09:55:00,-4
18.75,43.75,2000-11-03 09:55:00,-14
16.25,43.75,2000-11-03 09:55:00,-16
13.75,43.75,2000-11-03 09:55:00,-1
11.25,43.75,2000-11-03 09:55:00,-9
8.75,43.75,2000-11-03 09:55:00,25
6.25,43.75,2000-11-03 09:55:00,0
3.75,43.75,2000-11-03 09:55:00,-1
1.25,43.75,2000-11-03 09:55:00,0
98.75,46.25,2000-11-03 09:55:00,5
96.25,46.25,2000-11-03 09:55:00,14
93.75,46.25,2000-11-03 09:55:00,13
91.25,46.25,2000-11-03 09:55:00,24
88.75,46.25,2000-11-03 09:55:00,25
86.25,46.25,2000-11-03 09:55:00,24
83.75,46.25,2000-11-03 09:55:00,25
81.25,46.25,2000-11-03 09:55:00,28
78.75,46.25,2000-11-03 09:55:00,24
76.25,46.25,2000-11-03 09:55:00,28
73.75,46.25,2000-11-03 09:55:00,38
71.25,46.25,2000-11-03 09:55:00,41
68.75,46.25,2000-11-03 09:55:00,6
66.25,46.25,2000-11-03 09:55:00,-2
63.75,46.25,2000-11-03 09:55:00,0
61.25,46.25,2000-11-03 09:55:00,0
58.75,46.25,2000-11-03 09:55:00,0
56.25,46.25,2000-11-03 09:55:00,0
53.75,46.25,2000-11-03 09:55:00,0
51.25,46.25,2000-11-03 09:55:00,0
48.75,46.25,2000-11-03 09:55:00,-4
46.25,46.25,2000-11-03 09:55:00,-2
43.75,46.25,2000-11-03 09:55:00,-1
41.25,46.25,2000-11-03 09:55:00,2
38.75,46.25,2000-11-03 09:55:00,-2
36.25,46.25,2000-11-03 09:55:00,-1
33.75,46.25,2000-11-03 09:55:00,5
31.25,46.25,2000-11-03 09:55:00,0
28.75,46.25,2000-11-03 09:55:00,0
26.25,46.25,2000-11-03 09:55:00,0
23.75,46.25,2000-11-03 09:55:00,0
21.25,46.25,2000-11-03 09:55:00,0
18.75,46.25,2000-11-03 09:55:00,-4
16.25,46.25,2000-11-03 09:55:00,-4
13.75,46.25,2000-11-03 09:55:00,-3
11.25,46.25,2000-11-03 09:55:00,4
8.75,46.25,2000-11-03 09:55:00,-2
6.25,46.25,2000-11-03 09:55:00,-2
3.75,46.25,2000-11-03 09:55:00,-2
1.25,46.25,2000-11-03 09:55:00,0
98.75,48.75,2000-11-03 09:55:00,10
96.25,48.75,2000-11-03 09:55:00,9
93.75,48.75,2000-11-03 09:55:00,14
91.25,48.75,2000-11-03 09:55:00,15
88.75,48.75,2000-11-03 09:55:00,32
86.25,48.75,2000-11-03 09:55:00,27
83.75,48.75,2000-11-03 09:55:00,24
81.25,48.75,2000-11-03 09:55:00,23
78.75,48.75,2000-11-03 09:55:00,19
76.25,48.75,2000-11-03 09:55:00,23
73.75,48.75,2000-11-03 09:55:00,28
71.25,48.75,2000-11-03 09:55:00,18
68.75,48.75,2000-11-03 09:55:00,0
66.25,48.75,2000-11-03 09:55:00,0
63.75,48.75,2000-11-03 09:55:00,0
61.25,48.75,2000-11-03 09:55:00,-1
58.75,48.75,2000-11-03 09:55:00,-3
56.25,48.75,2000-11-03 09:55:00,-1
53.75,48.75,2000-11-03 09:55:00,-2
51.25,48.75,2000-11-03 09:55:00,-3
48.75,48.75,2000-11-03 09:55:00,-3
46.25,48.75,2000-11-03 09:55:00,-2
43.75,48.75,2000-11-03 09:55:00,-1
41.25,48.75,2000-11-03 09:55:00,-2
38.75,48.75,2000-11-03 09:55:00,-2
36.25,48.75,2000-11-03 09:55:00,0
33.75,48.75,2000-11-03 09:55:00,0
31.25,48.75,2000-11-03 09:55:00,0
28.75,48.75,2000-11-03 09:55:00,-2
26.25,48.75,2000-11-03 09:55:00,0
23.75,48.75,2000-11-03 09:55:00,-5
21.25,48.75,2000-11-03 09:55:00,0
18.75,48.75,2000-11-03 09:55:00,-5
16.25,48.75,2000-11-03 09:55:00,1
13.75,48.75,2000-11-03 09:55:00,-2
11.25,48.75,2000-11-03 09:55:00,0
8.75,48.75,2000-11-03 09:55:00,1
6.25,48.75,2000-11-03 09:55:00,-1
3.75,48.75,2000-11-03 09:55:00,-11
1.25,48.75,2000-11-03 09:55:00,-13
98.75,51.25,2000-11-03 09:55:00,6
96.25,51.25,2000-11-03 09:55:00,-1
93.75,51.25,2000-11-03 09:55:00,10
91.25,51.25,2000-11-03 09:55:00,13
88.75,51.25,2000-11-03 09:55:00,24
86.25,51.25,2000-11-03 09:55:00,21
83.75,51.25,2000-11-03 09:55:00,22
81.25,51.25,2000-11-03 09:55:00,24
78.75,51.25,2000-11-03 09:55:00,14
76.25,51.25,2000-11-03 09:55:00,12
73.75,51.25,2000-11-03 09:55:00,2
71.25,51.25,2000-11-03 09:55:00,-1
68.75,51.25,2000-11-03 09:55:00,0
66.25,51.25,2000-11-03 09:55:00,0
63.75,51.25,2000-11-03 09:55:00,0
61.25,51.25,2000-11-03 09:55:00,-1
58.75,51.25,2000-11-03 09:55:00,-4
56.25,51.25,2000-11-03 09:55:00,-8
53.75,51.25,2000-11-03 09:55:00,-1
51.25,51.25,2000-11-03 09:55:00,-4
48.75,51.25,2000-11-03 09:55:00,-5
46.25,51.25,2000-11-03 09:55:00,-1
43.75,51.25,2000-11-03 09:55:00,-1
41.25,51.25,2000-11-03 09:55:00,-2
38.75,51.25,2000-11-03 09:55:00,0
36.25,51.25,2000-11-03 09:55:00,-3
33.75,51.25,2000-11-03 09:55:00,4
31.25,51.25,2000-11-03 09:55:00,-8
28.75,51.25,2000-11-03 09:55:00,2
26.25,51.25,2000-11-03 09:55:00,-8
23.75,51.25,2000-11-03 09:55:00,-9
21.25,51.25,2000-11-03 09:55:00,-3
18.75,51.25,2000-11-03 09:55:00,-7
16.25,51.25,2000-11-03 09:55:00,3
13.75,51.25,2000-11-03 09:55:00,-3
11.25,51.25,2000-11-03 09:55:00,-1
8.75,51.25,2000-11-03 09:55:00,6
6.25,51.25,2000-11-03 09:55:00,5
3.75,51.25,2000-11-03 09:55:00,3
1.25,51.25,2000-11-03 09:55:00,-5
98.75,53.75,2000-11-03 09:55:00,5
96.25,53.75,2000-11-03 09:55:00,0
93.75,53.75,2000-11-03 09:55:00,0
91.25,53.75,2000-11-03 09:55:00,13
88.75,53.75,2000-11-03 09:55:00,21
86.25,53.75,2000-11-03 09:55:00,10
83.75,53.75,2000-11-03 09:55:00,13
81.25,53.75,2000-11-03 09:55:00,11
78.75,53.75,2000-11-03 09:55:00,7
76.25,53.75,2000-11-03 09:55:00,4
73.75,53.75,2000-11-03 09:55:00,0
71.25,53.75,2000-11-03 09:55:00,1
68.75,53.75,2000-11-03 09:55:00,0
66.25,53.75,2000-11-03 09:55:00,-2
63.75,53.75,2000-11-03 09:55:00,0
61.25,53.75,2000-11-03 09:55:00,-2
58.75,53.75,2000-11-03 09:55:00,-4
56.25,53.75,2000-11-03 09:55:00,-3
53.75,53.75,2000-11-03 09:55:00,0
51.25,53.75,2000-11-03 09:55:00,-4
48.75,53.75,2000-11-03 09:55:00,0
46.25,53.75,2000-11-03 09:55:00,0
43.75,53.75,2000-11-03 09:55:00,0
41.25,53.75,2000-11-03 09:55:00,-2
38.75,53.75,2000-11-03 09:55:00,-12
36.25,53.75,2000-11-03 09:55:00,0
33.75,53.75,2000-11-03 09:55:00,-9
31.25,53.75,2000-11-03 09:55:00,-3
28.75,53.75,2000-11-03 09:55:00,-6
26.25,53.75,2000-11-03 09:55:00,-9
23.75,53.75,2000-11-03 09:55:00,2
21.25,53.75,2000-11-03 09:55:00,-3
18.75,53.75,2000-11-03 09:55:00,-4
16.25,53.75,2000-11-03 09:55:00,-1
13.75,53.75,2000-11-03 09:55:00,-1
11.25,53.75,2000-11-03 09:55:00,-3
8.75,53.75,2000-11-03 09:55:00,1
6.25,53.75,2000-11-03 09:55:00,-1
3.75,53.75,2000-11-03 09:55:00,0
1.25,53.75,2000-11-03 09:55:00,0
98.75,56.25,2000-11-03 09:55:00,0
96.25,56.25,2000-11-03 09:55:00,0
93.75,56.25,2000-11-03 09:55:00,0
91.25,56.25,2000-11-03 09:55:00,13
88.75,56.25,2000-11-03 09:55:00,7
86.25,56.25,2000-11-03 09:55:00,-3
83.75,56.25,2000-11-03 09:55:00,-2
81.25,56.25,2000-11-03 09:55:00,0
78.75,56.25,2000-11-03 09:55:00,0
76.25,56.25,2000-11-03 09:55:00,0
73.75,56.25,2000-11-03 09:55:00,0
71.25,56.25,2000-11-03 09:55:00,0
68.75,56.25,2000-11-03 09:55:00,-1
66.25,56.25,2000-11-03 09:55:00,0
63.75,56.25,2000-11-03 09:55:00,0
61.25,56.25,2000-11-03 09:55:00,0
58.75,56.25,2000-11-03 09:55:00,0
56.25,56.25,2000-11-03 09:55:00,-3
53.75,56.25,2000-11-03 09:55:00,0
51.25,56.25,2000-11-03 09:55:00,6
48.75,56.25,2000-11-03 09:55:00,-2
46.25,56.25,2000-11-03 09:55:00,0
43.75,56.25,2000-11-03 09:55:00,-5
41.25,56.25,2000-11-03 09:55:00,-2
38.75,56.25,2000-11-03 09:55:00,-5
36.25,56.25,2000-11-03 09:55:00,-7
33.75,56.25,2000-11-03 09:55:00,2
31.25,56.25,2000-11-03 09:55:00,2
28.75,56.25,2000-11-03 09:55:00,-3
26.25,56.25,2000-11-03 09:55:00,-12
23.75,56.25,2000-11-03 09:55:00,-5
21.25,56.25,2000-11-03 09:55:00,-3
18.75,56.25,2000-11-03 09:55:00,0
16.25,56.25,2000-11-03 09:55:00,-4
13.75,56.25,2000-11-03 09:55:00,-2
11.25,56.25,2000-11-03 09:55:00,-3
8.75,56.25,2000-11-03 09:55:00,7
6.25,56.25,2000-11-03 09:55:00,0
3.75,56.25,2000-11-03 09:55:00,11
1.25,56.25,2000-11-03 09:55:00,0
98.75,58.75,2000-11-03 09:55:00,0
96.25,58.75,2000-11-03 09:55:00,0
93.75,58.75,2000-11-03 09:55:00,-2
91.25,58.75,2000-11-03 09:55:00,6
88.75,58.75,2000-11-03 09:55:00,1
86.25,58.75,2000-11-03 09:55:00,0
83.75,58.75,2000-11-03 09:55:00,0
81.25,58.75,2000-11-03 09:55:00,0
78.75,58.75,2000-11-03 09:55:00,0
76.25,58.75,2000-11-03 09:55:00,0
73.75,58.75,2000-11-03 09:55:00,0
71.25,58.75,2000-11-03 09:55:00,0
68.75,58.75,2000-11-03 09:55:00,-2
66.25,58.75,2000-11-03 09:55:00,0
63.75,58.75,2000-11-03 09:55:00,-3
61.25,58.75,2000-11-03 09:55:00,0
58.75,58.75,2000-11-03 09:55:00,-8
56.25,58.75,2000-11-03 09:55:00,-4
53.75,58.75,2000-11-03 09:55:00,0
51.25,58.75,2000-11-03 09:55:00,0
48.75,58.75,2000-11-03 09:55:00,4
46.25,58.75,2000-11-03 09:55:00,-2
43.75,58.75,2000-11-03 09:55:00,-7
41.25,58.75,2000-11-03 09:55:00,18
38.75,58.75,2000-11-03 09:55:00,-11
36.25,58.75,2000-11-03 09:55:00,0
33.75,58.75,2000-11-03 09:55:00,0
31.25,58.75,2000-11-03 09:55:00,-6
28.75,58.75,2000-11-03 09:55:00,-8
26.25,58.75,2000-11-03 09:55:00,-6
23.75,58.75,2000-11-03 09:55:00,-13
21.25,58.75,2000-11-03 09:55:00,0
18.75,58.75,2000-11-03 09:55:00,-2
16.25,58.75,2000-11-03 09:55:00,-6
13.75,58.75,2000-11-03 09:55:00,-4
11.25,58.75,2000-11-03 09:55:00,-4
8.75,58.75,2000-11-03 09:55:00,0
6.25,58.75,2000-11-03 09:55:00,2
3.75,58.75,2000-11-03 09:55:00,0
1.25,58.75,2000-11-03 09:55:00,-4
98.75,61.25,2000-11-03 09:55:00,0
96.25,61.25,2000-11-03 09:55:00,0
93.75,61.25,2000-11-03 09:55:00,0
91.25,61.25,2000-11-03 09:55:00,0
88.75,61.25,2000-11-03 09:55:00,0
86.25,61.25,2000-11-03 09:55:00,0
83.75,61.25,2000-11-03 09:55:00,0
81.25,61.25,2000-11-03 09:55:00,0
78.75,61.25,2000-11-03 09:55:00,0
76.25,61.25,2000-11-03 09:55:00,0
73.75,61.25,2000-11-03 09:55:00,0
71.25,61.25,2000-11-03 09:55:00,0
68.75,61.25,2000-11-03 09:55:00,0
66.25,61.25,2000-11-03 09:55:00,-1
63.75,61.25,2000-11-03 09:55:00,0
61.25,61.25,2000-11-03 09:55:00,0
58.75,61.25,2000-11-03 09:55:00,0
56.25,61.25,2000-11-03 09:55:00,-5
53.75,61.25,2000-11-03 09:55:00,0
51.25,61.25,2000-11-03 09:55:00,0
48.75,61.25,2000-11-03 09:55:00,0
46.25,61.25,2000-11-03 09:55:00,0
43.75,61.25,2000-11-03 09:55:00,-6
41.25,61.25,2000-11-03 09:55:00,-7
38.75,61.25,2000-11-03 09:55:00,-3
36.25,61.25,2000-11-03 09:55:00,-4
33.75,61.25,2000-11-03 09:55:00,-5
31.25,61.25,2000-11-03 09:55:00,0
28.75,61.25,2000-11-03 09:55:00,-2
26.25,61.25,2000-11-03 09:55:00,0
23.75,61.25,2000-11-03 09:55:00,0
21.25,61.25,2000-11-03 09:55:00,-5
18.75,61.25,2000-11-03 09:55:00,-7
16.25,61.25,2000-11-03 09:55:00,0
13.75,61.25,2000-11-03 09:55:00,-8
11.25,61.25,2000-11-03 09:55:00,-3
8.75,61.25,2000-11-03 09:55:00,0
6.25,61.25,2000-11-03 09:55:00,5
3.75,61.25,2000-11-03 09:55:00,-1
1.25,61.25,2000-11-03 09:55:00,0
98.75,63.75,2000-11-03 09:55:00,0
96.25,63.75,2000-11-03 09:55:00,0
93.75,63.75,2000-11-03 09:55:00,0
91.25,63.75,2000-11-03 09:55:00,0
88.75,63.75,2000-11-03 09:55:00,0
86.25,63.75,2000-11-03 09:55:00,0
83.75,63.75,2000-11-03 09:55:00,0
81.25,63.75,2000-11-03 09:55:00,0
78.75,63.75,2000-11-03 09:55:00,0
76.25,63.75,2000-11-03 09:55:00,0
73.75,63.75,2000-11-03 09:55:00,0
71.25,63.75,2000-11-03 09:55:00,1
68.75,63.75,2000-11-03 09:55:00,0
66.25,63.75,2000-11-03 09:55:00,0
63.75,63.75,2000-11-03 09:55:00,0
61.25,63.75,2000-11-03 09:55:00,0
58.75,63.75,2000-11-03 09:55:00,0
56.25,63.75,2000-11-03 09:55:00,0
53.75,63.75,2000-11-03 09:55:00,-6
51.25,63.75,2000-11-03 09:55:00,0
48.75,63.75,2000-11-03 09:55:00,0
46.25,63.75,2000-11-03 09:55:00,-2
43.75,63.75,2000-11-03 09:55:00,0
41.25,63.75,2000-11-03 09:55:00,0
38.75,63.75,2000-11-03 09:55:00,-1
36.25,63.75,2000-11-03 09:55:00,0
33.75,63.75,2000-11-03 09:55:00,-6
31.25,63.75,2000-11-03 09:55:00,0
28.75,63.75,2000-11-03 09:55:00,0
26.25,63.75,2000-11-03 09:55:00,0
23.75,63.75,2000-11-03 09:55:00,-2
21.25,63.75,2000-11-03 09:55:00,0
18.75,63.75,2000-11-03 09:55:00,0
16.25,63.75,2000-11-03 09:55:00,7
13.75,63.75,2000-11-03 09:55:00,0
11.25,63.75,2000-11-03 09:55:00,-9
8.75,63.75,2000-11-03 09:55:00,8
6.25,63.75,2000-11-03 09:55:00,3
3.75,63.75,2000-11-03 09:55:00,-2
1.25,63.75,2000-11-03 09:55:00,-3
98.75,66.25,2000-11-03 09:55:00,0
96.25,66.25,2000-11-03 09:55:00,0
93.75,66.25,2000-11-03 09:55:00,0
91.25,66.25,2000-11-03 09:55:00,0
88.75,66.25,2000-11-03 09:55:00,0
86.25,66.25,2000-11-03 09:55:00,0
83.75,66.25,2000-11-03 09:55:00,0
81.25,66.25,2000-11-03 09:55:00,0
78.75,66.25,2000-11-03 09:55:00,0
76.25,66.25,2000-11-03 09:55:00,-3
73.75,66.25,2000-11-03 09:55:00,0
71.25,66.25,2000-11-03 09:55:00,-1
68.75,66.25,2000-11-03 09:55:00,-4
66.25,66.25,2000-11-03 09:55:00,0
63.75,66.25,2000-11-03 09:55:00,0
61.25,66.25,2000-11-03 09:55:00,0
58.75,66.25,2000-11-03 09:55:00,0
56.25,66.25,2000-11-03 09:55:00,-4
53.75,66.25,2000-11-03 09:55:00,0
51.25,66.25,2000-11-03 09:55:00,0
48.75,66.25,2000-11-03 09:55:00,0
46.25,66.25,2000-11-03 09:55:00,0
43.75,66.25,2000-11-03 09:55:00,0
41.25,66.25,2000-11-03 09:55:00,-5
38.75,66.25,2000-11-03 09:55:00,0
36.25,66.25,2000-11-03 09:55:00,-2
33.75,66.25,2000-11-03 09:55:00,0
31.25,66.25,2000-11-03 09:55:00,-6
28.75,66.25,2000-11-03 09:55:00,0
26.25,66.25,2000-11-03 09:55:00,0
23.75,66.25,2000-11-03 09:55:00,0
21.25,66.25,2000-11-03 09:55:00,0
18.75,66.25,2000-11-03 09:55:00,-4
16.25,66.25,2000-11-03 09:55:00,0
13.75,66.25,2000-11-03 09:55:00,-2
11.25,66.25,2000-11-03 09:55:00,0
8.75,66.25,2000-11-03 09:55:00,-1
6.25,66.25,2000-11-03 09:55:00,-6
3.75,66.25,2000-11-03 09:55:00,-4
1.25,66.25,2000-11-03 09:55:00,-4
98.75,68.75,2000-11-03 09:55:00,0
96.25,68.75,2000-11-03 09:55:00,0
93.75,68.75,2000-11-03 09:55:00,0
91.25,68.75,2000-11-03 09:55:00,0
88.75,68.75,2000-11-03 09:55:00,0
86.25,68.75,2000-11-03 09:55:00,0
83.75,68.75,2000-11-03 09:55:00,0
81.25,68.75,2000-11-03 09:55:00,0
78.75,68.75,2000-11-03 09:55:00,0
76.25,68.75,2000-11-03 09:55:00,0
73.75,68.75,2000-11-03 09:55:00,0
71.25,68.75,2000-11-03 09:55:00,0
68.75,68.75,2000-11-03 09:55:00,-4
66.25,68.75,2000-11-03 09:55:00,0
63.75,68.75,2000-11-03 09:55:00,0
61.25,68.75,2000-11-03 09:55:00,0
58.75,68.75,2000-11-03 09:55:00,-5
56.25,68.75,2000-11-03 09:55:00,0
53.75,68.75,2000-11-03 09:55:00,0
51.25,68.75,2000-11-03 09:55:00,13
48.75,68.75,2000-11-03 09:55:00,0
46.25,68.75,2000-11-03 09:55:00,0
43.75,68.75,2000-11-03 09:55:00,0
41.25,68.75,2000-11-03 09:55:00,-2
38.75,68.75,2000-11-03 09:55:00,-7
36.25,68.75,2000-11-03 09:55:00,-4
33.75,68.75,2000-11-03 09:55:00,0
31.25,68.75,2000-11-03 09:55:00,0
28.75,68.75,2000-11-03 09:55:00,0
26.25,68.75,2000-11-03 09:55:00,0
23.75,68.75,2000-11-03 09:55:00,0
21.25,68.75,2000-11-03 09:55:00,-6
18.75,68.75,2000-11-03 09:55:00,-2
16.25,68.75,2000-11-03 09:55:00,-2
13.75,68.75,2000-11-03 09:55:00,0
11.25,68.75,2000-11-03 09:55:00,0
8.75,68.75,2000-11-03 09:55:00,-5
6.25,68.75,2000-11-03 09:55:00,-5
3.75,68.75,2000-11-03 09:55:00,-2
1.25,68.75,2000-11-03 09:55:00,-1
